23-04-29 17:09:01.099 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:09:01.099 : Params number: 555137
23-04-29 17:09:01.099 : model_name:dncnn_15, image sigma:15
23-04-29 17:09:01.099 : testsets/noisy15
23-04-29 17:16:46.890 : 0060.png - PSNR: 28.31 dB; SSIM: 0.6889.
23-04-29 17:16:47.775 : 0061.png - PSNR: 28.48 dB; SSIM: 0.6706.
23-04-29 17:16:48.658 : 0062.png - PSNR: 28.43 dB; SSIM: 0.6872.
23-04-29 17:16:49.571 : 0063.png - PSNR: 29.53 dB; SSIM: 0.6781.
23-04-29 17:16:50.490 : 0064.png - PSNR: 27.37 dB; SSIM: 0.8397.
23-04-29 17:16:51.422 : 0065.png - PSNR: 27.37 dB; SSIM: 0.7927.
23-04-29 17:16:52.314 : 0066.png - PSNR: 28.53 dB; SSIM: 0.7347.
23-04-29 17:16:53.260 : 0067.png - PSNR: 27.82 dB; SSIM: 0.8015.
23-04-29 17:16:53.264 : Average PSNR/SSIM(RGB) - noisy15_dncnn_15 - PSNR: 28.12 dB; SSIM: 0.7503
23-04-29 17:18:29.474 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:18:29.474 : Params number: 555137
23-04-29 17:18:29.474 : model_name:dncnn_15, image sigma:15
23-04-29 17:18:29.474 : testsets/noisy15
23-04-29 17:18:30.196 : 0000.png - PSNR: 29.23 dB; SSIM: 0.6209.
23-04-29 17:18:30.918 : 0001.png - PSNR: 27.89 dB; SSIM: 0.7769.
23-04-29 17:18:31.642 : 0002.png - PSNR: 29.01 dB; SSIM: 0.6460.
23-04-29 17:18:32.407 : 0003.png - PSNR: 28.01 dB; SSIM: 0.7647.
23-04-29 17:18:33.160 : 0004.png - PSNR: 27.84 dB; SSIM: 0.7580.
23-04-29 17:18:33.906 : 0005.png - PSNR: 28.29 dB; SSIM: 0.7479.
23-04-29 17:18:34.684 : 0006.png - PSNR: 28.63 dB; SSIM: 0.7800.
23-04-29 17:18:35.467 : 0007.png - PSNR: 26.72 dB; SSIM: 0.8997.
23-04-29 17:18:36.243 : 0008.png - PSNR: 27.15 dB; SSIM: 0.8148.
23-04-29 17:18:37.052 : 0009.png - PSNR: 28.97 dB; SSIM: 0.7239.
23-04-29 17:18:37.808 : 0010.png - PSNR: 28.39 dB; SSIM: 0.7080.
23-04-29 17:18:38.583 : 0011.png - PSNR: 28.38 dB; SSIM: 0.7185.
23-04-29 17:18:39.359 : 0012.png - PSNR: 28.13 dB; SSIM: 0.7840.
23-04-29 17:18:40.131 : 0013.png - PSNR: 29.04 dB; SSIM: 0.6707.
23-04-29 17:18:40.931 : 0014.png - PSNR: 27.98 dB; SSIM: 0.7899.
23-04-29 17:18:41.752 : 0015.png - PSNR: 27.29 dB; SSIM: 0.8070.
23-04-29 17:18:42.599 : 0016.png - PSNR: 28.10 dB; SSIM: 0.7469.
23-04-29 17:18:43.423 : 0017.png - PSNR: 28.24 dB; SSIM: 0.7238.
23-04-29 17:18:44.233 : 0018.png - PSNR: 28.28 dB; SSIM: 0.8117.
23-04-29 17:18:45.028 : 0019.png - PSNR: 28.16 dB; SSIM: 0.7471.
23-04-29 17:18:45.862 : 0020.png - PSNR: 28.49 dB; SSIM: 0.6948.
23-04-29 17:18:46.698 : 0021.png - PSNR: 27.66 dB; SSIM: 0.7743.
23-04-29 17:18:47.517 : 0022.png - PSNR: 27.82 dB; SSIM: 0.8293.
23-04-29 17:18:48.337 : 0023.png - PSNR: 28.86 dB; SSIM: 0.6605.
23-04-29 17:18:49.133 : 0024.png - PSNR: 28.11 dB; SSIM: 0.7461.
23-04-29 17:18:49.941 : 0025.png - PSNR: 28.27 dB; SSIM: 0.7052.
23-04-29 17:18:50.744 : 0026.png - PSNR: 27.51 dB; SSIM: 0.8353.
23-04-29 17:18:51.553 : 0027.png - PSNR: 27.63 dB; SSIM: 0.8302.
23-04-29 17:18:52.381 : 0028.png - PSNR: 28.12 dB; SSIM: 0.7664.
23-04-29 17:18:53.190 : 0029.png - PSNR: 28.17 dB; SSIM: 0.7773.
23-04-29 17:18:54.035 : 0030.png - PSNR: 28.22 dB; SSIM: 0.7172.
23-04-29 17:18:54.880 : 0031.png - PSNR: 28.31 dB; SSIM: 0.7251.
23-04-29 17:18:55.706 : 0032.png - PSNR: 30.15 dB; SSIM: 0.6395.
23-04-29 17:18:56.545 : 0033.png - PSNR: 26.72 dB; SSIM: 0.8490.
23-04-29 17:18:57.394 : 0034.png - PSNR: 28.27 dB; SSIM: 0.7280.
23-04-29 17:18:58.307 : 0035.png - PSNR: 26.66 dB; SSIM: 0.8904.
23-04-29 17:18:59.244 : 0036.png - PSNR: 27.36 dB; SSIM: 0.8479.
23-04-29 17:19:00.164 : 0037.png - PSNR: 27.88 dB; SSIM: 0.7591.
23-04-29 17:19:01.117 : 0038.png - PSNR: 28.93 dB; SSIM: 0.6672.
23-04-29 17:19:02.038 : 0039.png - PSNR: 27.50 dB; SSIM: 0.7177.
23-04-29 17:19:02.953 : 0040.png - PSNR: 27.93 dB; SSIM: 0.7249.
23-04-29 17:19:03.892 : 0041.png - PSNR: 28.13 dB; SSIM: 0.7517.
23-04-29 17:19:04.813 : 0042.png - PSNR: 28.77 dB; SSIM: 0.7084.
23-04-29 17:19:05.737 : 0043.png - PSNR: 27.99 dB; SSIM: 0.7634.
23-04-29 17:19:06.644 : 0044.png - PSNR: 28.27 dB; SSIM: 0.7168.
23-04-29 17:19:07.596 : 0045.png - PSNR: 28.46 dB; SSIM: 0.7484.
23-04-29 17:19:08.486 : 0046.png - PSNR: 27.86 dB; SSIM: 0.7876.
23-04-29 17:19:09.421 : 0047.png - PSNR: 28.86 dB; SSIM: 0.6582.
23-04-29 17:19:10.340 : 0048.png - PSNR: 27.38 dB; SSIM: 0.8229.
23-04-29 17:19:11.250 : 0049.png - PSNR: 27.39 dB; SSIM: 0.8206.
23-04-29 17:19:12.155 : 0050.png - PSNR: 28.91 dB; SSIM: 0.6720.
23-04-29 17:19:13.064 : 0051.png - PSNR: 27.63 dB; SSIM: 0.7975.
23-04-29 17:19:13.969 : 0052.png - PSNR: 28.01 dB; SSIM: 0.7695.
23-04-29 17:19:14.880 : 0053.png - PSNR: 29.09 dB; SSIM: 0.6728.
23-04-29 17:19:15.773 : 0054.png - PSNR: 28.47 dB; SSIM: 0.6743.
23-04-29 17:19:16.691 : 0055.png - PSNR: 28.18 dB; SSIM: 0.7731.
23-04-29 17:19:17.596 : 0056.png - PSNR: 27.79 dB; SSIM: 0.7967.
23-04-29 17:19:18.542 : 0057.png - PSNR: 26.40 dB; SSIM: 0.8753.
23-04-29 17:19:19.454 : 0058.png - PSNR: 27.92 dB; SSIM: 0.7256.
23-04-29 17:19:20.365 : 0059.png - PSNR: 28.41 dB; SSIM: 0.6696.
23-04-29 17:19:21.271 : 0060.png - PSNR: 28.31 dB; SSIM: 0.6889.
23-04-29 17:19:22.185 : 0061.png - PSNR: 28.48 dB; SSIM: 0.6706.
23-04-29 17:19:23.082 : 0062.png - PSNR: 28.43 dB; SSIM: 0.6872.
23-04-29 17:19:23.998 : 0063.png - PSNR: 29.53 dB; SSIM: 0.6781.
23-04-29 17:19:24.902 : 0064.png - PSNR: 27.37 dB; SSIM: 0.8397.
23-04-29 17:19:25.813 : 0065.png - PSNR: 27.37 dB; SSIM: 0.7927.
23-04-29 17:19:26.725 : 0066.png - PSNR: 28.53 dB; SSIM: 0.7347.
23-04-29 17:19:27.653 : 0067.png - PSNR: 27.82 dB; SSIM: 0.8015.
23-04-29 17:19:27.658 : Average PSNR/SSIM(RGB) - noisy15_dncnn_15 - PSNR: 28.12 dB; SSIM: 0.7503
23-04-29 17:21:06.193 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:21:06.193 : Params number: 555137
23-04-29 17:21:06.193 : model_name:dncnn_15, image sigma:15
23-04-29 17:21:06.193 : testsets/noisy15
23-04-29 17:21:06.933 : 0000.png - PSNR: 29.23 dB; SSIM: 0.6209.
23-04-29 17:21:07.691 : 0001.png - PSNR: 27.89 dB; SSIM: 0.7769.
23-04-29 17:21:08.458 : 0002.png - PSNR: 29.01 dB; SSIM: 0.6460.
23-04-29 17:21:09.218 : 0003.png - PSNR: 28.01 dB; SSIM: 0.7647.
23-04-29 17:21:10.004 : 0004.png - PSNR: 27.84 dB; SSIM: 0.7580.
23-04-29 17:21:10.778 : 0005.png - PSNR: 28.29 dB; SSIM: 0.7479.
23-04-29 17:21:11.580 : 0006.png - PSNR: 28.63 dB; SSIM: 0.7800.
23-04-29 17:21:12.371 : 0007.png - PSNR: 26.72 dB; SSIM: 0.8997.
23-04-29 17:21:13.166 : 0008.png - PSNR: 27.15 dB; SSIM: 0.8148.
23-04-29 17:21:13.952 : 0009.png - PSNR: 28.97 dB; SSIM: 0.7239.
23-04-29 17:21:14.773 : 0010.png - PSNR: 28.39 dB; SSIM: 0.7080.
23-04-29 17:21:15.578 : 0011.png - PSNR: 28.38 dB; SSIM: 0.7185.
23-04-29 17:21:16.366 : 0012.png - PSNR: 28.13 dB; SSIM: 0.7840.
23-04-29 17:21:17.167 : 0013.png - PSNR: 29.04 dB; SSIM: 0.6707.
23-04-29 17:21:18.001 : 0014.png - PSNR: 27.98 dB; SSIM: 0.7899.
23-04-29 17:21:18.826 : 0015.png - PSNR: 27.29 dB; SSIM: 0.8070.
23-04-29 17:21:19.624 : 0016.png - PSNR: 28.10 dB; SSIM: 0.7469.
23-04-29 17:21:20.447 : 0017.png - PSNR: 28.24 dB; SSIM: 0.7238.
23-04-29 17:21:21.270 : 0018.png - PSNR: 28.28 dB; SSIM: 0.8117.
23-04-29 17:21:22.116 : 0019.png - PSNR: 28.16 dB; SSIM: 0.7471.
23-04-29 17:21:22.921 : 0020.png - PSNR: 28.49 dB; SSIM: 0.6948.
23-04-29 17:21:23.796 : 0021.png - PSNR: 27.66 dB; SSIM: 0.7743.
23-04-29 17:21:24.621 : 0022.png - PSNR: 27.82 dB; SSIM: 0.8293.
