23-04-29 17:43:25.659 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:43:25.659 : Params number: 555137
23-04-29 17:43:25.660 : model_name:dncnn_15, image sigma:15
23-04-29 17:43:25.660 : testsets/bsd68
23-04-29 17:43:26.728 : test001.png - PSNR: 28.43 dB; SSIM: 0.8314.
23-04-29 17:43:27.822 : test002.png - PSNR: 32.79 dB; SSIM: 0.9194.
23-04-29 17:43:28.812 : test003.png - PSNR: 32.66 dB; SSIM: 0.9022.
23-04-29 17:43:29.829 : test004.png - PSNR: 33.40 dB; SSIM: 0.9089.
23-04-29 17:43:30.813 : test005.png - PSNR: 30.30 dB; SSIM: 0.8937.
23-04-29 17:43:31.847 : test006.png - PSNR: 35.29 dB; SSIM: 0.9323.
23-04-29 17:43:32.939 : test007.png - PSNR: 31.39 dB; SSIM: 0.8914.
23-04-29 17:43:33.966 : test008.png - PSNR: 29.07 dB; SSIM: 0.8617.
23-04-29 17:43:34.994 : test009.png - PSNR: 31.68 dB; SSIM: 0.9007.
23-04-29 17:43:36.018 : test010.png - PSNR: 32.27 dB; SSIM: 0.8848.
23-04-29 17:43:37.037 : test011.png - PSNR: 31.98 dB; SSIM: 0.9256.
23-04-29 17:43:38.060 : test012.png - PSNR: 31.02 dB; SSIM: 0.8652.
23-04-29 17:43:39.080 : test013.png - PSNR: 32.13 dB; SSIM: 0.8916.
23-04-29 17:43:40.105 : test014.png - PSNR: 33.38 dB; SSIM: 0.9011.
23-04-29 17:43:41.141 : test015.png - PSNR: 29.97 dB; SSIM: 0.8613.
23-04-29 17:43:42.173 : test016.png - PSNR: 31.08 dB; SSIM: 0.9111.
23-04-29 17:43:43.277 : test017.png - PSNR: 35.06 dB; SSIM: 0.9089.
23-04-29 17:43:44.298 : test018.png - PSNR: 35.34 dB; SSIM: 0.9273.
23-04-29 17:43:45.325 : test019.png - PSNR: 30.86 dB; SSIM: 0.8854.
23-04-29 17:43:46.347 : test020.png - PSNR: 31.64 dB; SSIM: 0.8954.
23-04-29 17:43:47.357 : test021.png - PSNR: 29.48 dB; SSIM: 0.9234.
23-04-29 17:43:48.513 : test022.png - PSNR: 29.84 dB; SSIM: 0.8858.
23-04-29 17:43:49.631 : test023.png - PSNR: 31.90 dB; SSIM: 0.9189.
23-04-29 17:43:50.654 : test024.png - PSNR: 31.51 dB; SSIM: 0.9145.
23-04-29 17:43:51.691 : test025.png - PSNR: 32.26 dB; SSIM: 0.9490.
23-04-29 17:43:52.728 : test026.png - PSNR: 31.05 dB; SSIM: 0.8684.
23-04-29 17:43:53.822 : test027.png - PSNR: 32.49 dB; SSIM: 0.8841.
23-04-29 17:43:54.912 : test028.png - PSNR: 35.57 dB; SSIM: 0.9174.
23-04-29 17:43:55.955 : test029.png - PSNR: 27.63 dB; SSIM: 0.9158.
23-04-29 17:43:56.996 : test030.png - PSNR: 32.45 dB; SSIM: 0.8772.
23-04-29 17:43:58.042 : test031.png - PSNR: 27.62 dB; SSIM: 0.9019.
23-04-29 17:43:59.083 : test032.png - PSNR: 29.45 dB; SSIM: 0.8949.
23-04-29 17:44:00.124 : test033.png - PSNR: 30.76 dB; SSIM: 0.9374.
23-04-29 17:44:01.169 : test034.png - PSNR: 35.47 dB; SSIM: 0.8936.
23-04-29 17:44:02.242 : test035.png - PSNR: 30.60 dB; SSIM: 0.8740.
23-04-29 17:44:03.312 : test036.png - PSNR: 29.24 dB; SSIM: 0.7059.
23-04-29 17:44:04.393 : test037.png - PSNR: 30.83 dB; SSIM: 0.8635.
23-04-29 17:44:05.434 : test038.png - PSNR: 31.77 dB; SSIM: 0.8789.
23-04-29 17:44:06.479 : test039.png - PSNR: 36.22 dB; SSIM: 0.9466.
23-04-29 17:44:07.551 : test040.png - PSNR: 31.75 dB; SSIM: 0.8453.
23-04-29 17:44:08.652 : test041.png - PSNR: 30.62 dB; SSIM: 0.8926.
23-04-29 17:44:09.706 : test042.png - PSNR: 32.18 dB; SSIM: 0.8722.
23-04-29 17:44:10.732 : test043.png - PSNR: 33.25 dB; SSIM: 0.9285.
23-04-29 17:44:11.762 : test044.png - PSNR: 30.67 dB; SSIM: 0.9167.
23-04-29 17:44:12.789 : test045.png - PSNR: 35.79 dB; SSIM: 0.9091.
23-04-29 17:44:13.811 : test046.png - PSNR: 29.19 dB; SSIM: 0.8664.
23-04-29 17:44:14.831 : test047.png - PSNR: 29.38 dB; SSIM: 0.8771.
23-04-29 17:44:15.818 : test048.png - PSNR: 33.03 dB; SSIM: 0.9494.
23-04-29 17:44:16.850 : test049.png - PSNR: 33.51 dB; SSIM: 0.8631.
23-04-29 17:44:17.880 : test050.png - PSNR: 29.47 dB; SSIM: 0.8661.
23-04-29 17:44:18.943 : test051.png - PSNR: 31.21 dB; SSIM: 0.8809.
23-04-29 17:44:19.954 : test052.png - PSNR: 34.01 dB; SSIM: 0.8760.
23-04-29 17:44:20.977 : test053.png - PSNR: 33.10 dB; SSIM: 0.8412.
23-04-29 17:44:22.001 : test054.png - PSNR: 31.81 dB; SSIM: 0.8849.
23-04-29 17:44:23.032 : test055.png - PSNR: 30.32 dB; SSIM: 0.8711.
23-04-29 17:44:24.070 : test056.png - PSNR: 27.03 dB; SSIM: 0.8860.
23-04-29 17:44:25.112 : test057.png - PSNR: 30.85 dB; SSIM: 0.8946.
23-04-29 17:44:26.132 : test058.png - PSNR: 32.68 dB; SSIM: 0.8429.
23-04-29 17:44:27.171 : test059.png - PSNR: 32.38 dB; SSIM: 0.8489.
23-04-29 17:44:28.201 : test060.png - PSNR: 33.07 dB; SSIM: 0.8561.
23-04-29 17:44:29.224 : test061.png - PSNR: 32.61 dB; SSIM: 0.8606.
23-04-29 17:44:30.261 : test062.png - PSNR: 36.69 dB; SSIM: 0.9533.
23-04-29 17:44:31.294 : test063.png - PSNR: 29.47 dB; SSIM: 0.9022.
23-04-29 17:44:32.320 : test064.png - PSNR: 29.09 dB; SSIM: 0.8270.
23-04-29 17:44:33.346 : test065.png - PSNR: 31.49 dB; SSIM: 0.8872.
23-04-29 17:44:34.364 : test066.png - PSNR: 40.79 dB; SSIM: 0.9744.
23-04-29 17:44:35.430 : test067.png - PSNR: 27.67 dB; SSIM: 0.9149.
23-04-29 17:44:36.541 : test068.png - PSNR: 29.19 dB; SSIM: 0.9252.
23-04-29 17:44:36.546 : Average PSNR/SSIM(RGB) - bsd68_dncnn_15 - PSNR: 31.74 dB; SSIM: 0.8907
23-04-29 17:44:36.546 : Std Dev : PSNR: 2.42 dB; SSIM: 0.0379
23-04-29 17:51:06.165 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:51:06.165 : Params number: 555137
23-04-29 17:51:06.165 : model_name:dncnn_15, image sigma:15
23-04-29 17:51:06.165 : testsets/bsd68
23-04-29 17:51:07.225 : test001.png - PSNR: 28.43 dB; SSIM: 0.8314.
23-04-29 17:51:08.245 : test002.png - PSNR: 32.79 dB; SSIM: 0.9194.
23-04-29 17:51:09.256 : test003.png - PSNR: 32.66 dB; SSIM: 0.9022.
23-04-29 17:51:10.252 : test004.png - PSNR: 33.40 dB; SSIM: 0.9089.
23-04-29 17:51:11.296 : test005.png - PSNR: 30.30 dB; SSIM: 0.8937.
23-04-29 17:51:12.367 : test006.png - PSNR: 35.29 dB; SSIM: 0.9323.
23-04-29 17:51:13.447 : test007.png - PSNR: 31.39 dB; SSIM: 0.8914.
23-04-29 17:51:14.523 : test008.png - PSNR: 29.07 dB; SSIM: 0.8617.
23-04-29 17:51:15.572 : test009.png - PSNR: 31.68 dB; SSIM: 0.9007.
23-04-29 17:51:16.649 : test010.png - PSNR: 32.27 dB; SSIM: 0.8848.
23-04-29 17:51:17.696 : test011.png - PSNR: 31.98 dB; SSIM: 0.9256.
23-04-29 17:51:18.750 : test012.png - PSNR: 31.02 dB; SSIM: 0.8652.
23-04-29 17:51:19.784 : test013.png - PSNR: 32.13 dB; SSIM: 0.8916.
23-04-29 17:51:20.843 : test014.png - PSNR: 33.38 dB; SSIM: 0.9011.
23-04-29 17:51:21.884 : test015.png - PSNR: 29.97 dB; SSIM: 0.8613.
